"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"2789","euskadi","2020-05-30",26676897,"Plentzia",43.40351,-2.94552,"Apartment","Entire home/apt",4,3,4,"$110.00",2,1125,0,110,3300
"2790","euskadi","2020-05-30",26681313,"Elburgo",42.86907,-2.54289,"Cottage","Private room",2,1,1,"$58.00",1,33,26,58,232
"2791","euskadi","2020-05-30",26684261,"Bilbao",43.25583,-2.92847,"Apartment","Private room",2,1,1,"$35.00",2,1125,0,35,1050
"2792","euskadi","2020-05-30",26690693,"Donostia-San SebastiÃ¡n",43.31982,-1.95524,"Apartment","Entire home/apt",2,1,1,"$60.00",5,1125,6,50,1200
"2793","euskadi","2020-05-30",26704331,"Ordizia",43.05337,-2.18072,"House","Private room",4,2,2,"$60.00",1,10,0,60,1800
"2794","euskadi","2020-05-30",26726670,"Donostia-San SebastiÃ¡n",43.31473,-1.98361,"Apartment","Entire home/apt",3,2,2,"$143.00",3,60,29,143,143
"2795","euskadi","2020-05-30",26727681,"Mundaka",43.40822,-2.70019,"Apartment","Entire home/apt",4,2,4,"$80.00",2,1125,24,126.666666666667,760
"2796","euskadi","2020-05-30",26732142,"Bilbao",43.25728,-2.94161,"Apartment","Private room",1,1,1,"$25.00",1,3,0,25,750
"2797","euskadi","2020-05-30",26737828,"Orio",43.2879,-2.12632,"Apartment","Entire home/apt",4,2,2,"$150.00",6,1125,30,NA,0
"2798","euskadi","2020-05-30",26738314,"Vitoria-Gasteiz",42.84277,-2.66813,"Apartment","Entire home/apt",7,4,5,"$160.00",2,1125,28,180,360
"2799","euskadi","2020-05-30",26742110,"Donostia-San SebastiÃ¡n",43.31735,-1.98036,"Apartment","Private room",2,1,1,"$59.00",3,1125,0,59,1770
"2800","euskadi","2020-05-30",26747163,"Zalduondo",42.88371,-2.34653,"Cottage","Entire home/apt",14,5,9,"$355.00",2,1125,29,355,355
"2801","euskadi","2020-05-30",26760404,"Donostia-San SebastiÃ¡n",43.32227,-1.94457,"Apartment","Entire home/apt",6,3,4,"$149.00",1,30,0,157,4710
"2802","euskadi","2020-05-30",26767595,"Bilbao",43.25507,-2.92609,"Bed and breakfast","Private room",3,1,2,"$55.00",1,1125,0,56,1680
"2803","euskadi","2020-05-30",26767990,"Bilbao",43.25568,-2.92598,"Bed and breakfast","Private room",2,1,1,"$65.00",1,1125,0,65,1950
"2804","euskadi","2020-05-30",26770879,"Donostia-San SebastiÃ¡n",43.32007,-1.96837,"Apartment","Entire home/apt",2,1,1,"$100.00",2,8,0,100,3000
"2805","euskadi","2020-05-30",26771822,"Leioa",43.3177,-2.99092,"Loft","Private room",4,2,2,"$40.00",1,1125,0,40,1200
"2806","euskadi","2020-05-30",26781996,"Bilbao",43.25401,-2.92508,"Bed and breakfast","Private room",2,1,1,"$60.00",1,1125,0,78,2340
"2807","euskadi","2020-05-30",26790209,"Bilbao",43.2616,-2.9403,"Apartment","Entire home/apt",4,2,3,"$5,000.00",1,21,24,56.5,339
"2808","euskadi","2020-05-30",26792187,"Hondarribia",43.3691,-1.79326,"Apartment","Entire home/apt",6,2,3,"$79.00",1,1125,30,NA,0
"2809","euskadi","2020-05-30",26796847,"Donostia-San SebastiÃ¡n",43.32265,-1.96808,"Apartment","Entire home/apt",4,2,3,"$90.00",31,150,29,90,90
"2810","euskadi","2020-05-30",26801065,"Getaria",43.30517,-2.20302,"Apartment","Entire home/apt",3,2,3,"$120.00",7,30,10,121.25,2425
"2811","euskadi","2020-05-30",26802643,"Donostia-San SebastiÃ¡n",43.31756,-1.98227,"Apartment","Entire home/apt",3,1,1,"$80.00",2,1125,30,NA,0
