"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"621","valencia","2020-06-30",6082888,"LA MALVA-ROSA",39.48085,-0.3286,"Apartment","Entire home/apt",2,1,1,"$50.00",4,1125,14,50,800
"622","valencia","2020-06-30",6100234,"LA SEU",39.47402,-0.37648,"Apartment","Entire home/apt",4,2,3,"$80.00",2,1125,0,80,2400
"623","valencia","2020-06-30",6102773,"EL CARME",39.48033,-0.38152,"Loft","Entire home/apt",3,0,2,"$66.00",2,90,11,39.1578947368421,744
"624","valencia","2020-06-30",6111355,"SANT FRANCESC",39.47202,-0.37645,"Apartment","Entire home/apt",3,1,1,"$80.00",2,1125,27,83.3333333333333,250
"625","valencia","2020-06-30",6111377,"MESTALLA",39.46792,-0.35927,"Apartment","Entire home/apt",4,1,2,"$54.00",3,1125,1,67.0689655172414,1945
"626","valencia","2020-06-30",6152021,"LA SEU",39.47531,-0.37577,"Apartment","Private room",1,1,1,"$26.00",2,1125,23,27.4285714285714,192
"627","valencia","2020-06-30",6178191,"RUSSAFA",39.46265,-0.37326,"Apartment","Entire home/apt",7,3,4,"$90.00",5,1125,23,92.2857142857143,646
"628","valencia","2020-06-30",6180240,"BENICALAP",39.49028,-0.39366,"Apartment","Entire home/apt",4,2,2,"$55.00",2,1125,4,55,1430
"629","valencia","2020-06-30",6204924,"EL SALER",39.35515,-0.32394,"Apartment","Entire home/apt",5,3,5,"$46.00",3,125,10,115.25,2305
"630","valencia","2020-06-30",6209759,"LA MALVA-ROSA",39.48293,-0.32633,"Apartment","Entire home/apt",5,2,2,"$124.00",5,1125,2,125.071428571429,3502
"631","valencia","2020-06-30",6258634,"CABANYAL-CANYAMELAR",39.47152,-0.32664,"Loft","Entire home/apt",4,2,2,"$100.00",3,60,12,133.888888888889,2410
"632","valencia","2020-06-30",6265008,"CABANYAL-CANYAMELAR",39.46577,-0.3306,"Apartment","Entire home/apt",4,3,3,"$50.00",7,25,29,60,60
"633","valencia","2020-06-30",6272168,"RUSSAFA",39.46037,-0.3778,"Apartment","Private room",1,1,1,"$28.00",3,1125,0,28,840
"634","valencia","2020-06-30",6272554,"MORVEDRE",39.48523,-0.37447,"Apartment","Entire home/apt",4,2,2,"$60.00",10,1125,19,74.5454545454545,820
"635","valencia","2020-06-30",6298661,"EL SALER",39.35381,-0.32127,"Condominium","Entire home/apt",5,3,4,"$60.00",2,100,0,60,1800
"636","valencia","2020-06-30",6308174,"MONT-OLIVET",39.45795,-0.36324,"Apartment","Entire home/apt",4,2,2,"$55.00",3,1125,29,70,70
"637","valencia","2020-06-30",6309654,"CABANYAL-CANYAMELAR",39.46797,-0.3254,"Loft","Entire home/apt",4,2,2,"$90.00",5,1125,0,108.666666666667,3260
"638","valencia","2020-06-30",6313191,"SANT FRANCESC",39.46807,-0.37597,"Apartment","Entire home/apt",6,2,2,"$96.00",1,1125,0,148.666666666667,4460
"639","valencia","2020-06-30",6333124,"AIORA",39.46751,-0.34518,"Apartment","Entire home/apt",5,2,2,"$42.00",2,1125,1,49.2758620689655,1429
"640","valencia","2020-06-30",6334156,"CIUTAT JARDI",39.47309,-0.346,"Apartment","Entire home/apt",5,4,4,"$68.00",3,1125,29,68,68
"641","valencia","2020-06-30",6339285,"LA XEREA",39.47208,-0.37524,"Apartment","Entire home/apt",4,1,2,"$75.00",3,1125,5,75,1875
"642","valencia","2020-06-30",6343819,"EL SALER",39.35192,-0.32112,"Apartment","Entire home/apt",4,2,3,"$60.00",7,30,0,80.6666666666667,2420
"643","valencia","2020-06-30",6346924,"LA CREU DEL GRAU",39.46202,-0.34458,"Apartment","Entire home/apt",5,2,3,"$50.00",3,1125,0,50,1500
"644","valencia","2020-06-30",6351179,"CIUTAT DE LES ARTS I DE LES CIENCIES",39.45568,-0.35388,"Apartment","Entire home/apt",4,2,2,"$131.00",2,1125,0,106.266666666667,3188
"645","valencia","2020-06-30",6360226,"LA RAIOSA",39.45793,-0.38791,"Apartment","Entire home/apt",6,3,3,"$47.00",2,1125,29,47,47
