"","country","region","city","data_date","listings_url","calendar_url"
"1198","united-states","ca","los-angeles","2018-03-07","http://data.insideairbnb.com/united-states/ca/los-angeles/2018-03-07/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2018-03-07/data/calendar.csv.gz"
"1199","united-states","ca","los-angeles","2017-05-02","http://data.insideairbnb.com/united-states/ca/los-angeles/2017-05-02/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2017-05-02/data/calendar.csv.gz"
"1200","united-states","ca","los-angeles","2017-04-02","http://data.insideairbnb.com/united-states/ca/los-angeles/2017-04-02/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2017-04-02/data/calendar.csv.gz"
"1201","united-states","ca","los-angeles","2017-03-02","http://data.insideairbnb.com/united-states/ca/los-angeles/2017-03-02/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2017-03-02/data/calendar.csv.gz"
"1202","united-states","ca","los-angeles","2016-08-03","http://data.insideairbnb.com/united-states/ca/los-angeles/2016-08-03/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2016-08-03/data/calendar.csv.gz"
"1203","united-states","ca","los-angeles","2016-07-03","http://data.insideairbnb.com/united-states/ca/los-angeles/2016-07-03/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2016-07-03/data/calendar.csv.gz"
"1204","united-states","ca","los-angeles","2016-05-02","http://data.insideairbnb.com/united-states/ca/los-angeles/2016-05-02/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2016-05-02/data/calendar.csv.gz"
"1205","united-states","ca","los-angeles","2016-01-02","http://data.insideairbnb.com/united-states/ca/los-angeles/2016-01-02/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2016-01-02/data/calendar.csv.gz"
"1206","united-states","ca","los-angeles","2015-11-06","http://data.insideairbnb.com/united-states/ca/los-angeles/2015-11-06/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2015-11-06/data/calendar.csv.gz"
"1207","united-states","ca","los-angeles","2015-09-02","http://data.insideairbnb.com/united-states/ca/los-angeles/2015-09-02/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2015-09-02/data/calendar.csv.gz"
"1208","united-states","ca","los-angeles","2015-07-25","http://data.insideairbnb.com/united-states/ca/los-angeles/2015-07-25/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2015-07-25/data/calendar.csv.gz"
"1209","united-states","ca","los-angeles","2015-05-24","http://data.insideairbnb.com/united-states/ca/los-angeles/2015-05-24/data/listings.csv.gz","http://data.insideairbnb.com/united-states/ca/los-angeles/2015-05-24/data/calendar.csv.gz"
"1210","france","auvergne-rhone-alpes","lyon","2020-09-19","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-09-19/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-09-19/data/calendar.csv.gz"
"1211","france","auvergne-rhone-alpes","lyon","2020-08-31","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-08-31/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-08-31/data/calendar.csv.gz"
"1212","france","auvergne-rhone-alpes","lyon","2020-07-25","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-07-25/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-07-25/data/calendar.csv.gz"
"1213","france","auvergne-rhone-alpes","lyon","2020-06-21","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-06-21/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-06-21/data/calendar.csv.gz"
"1214","france","auvergne-rhone-alpes","lyon","2020-05-25","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-05-25/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-05-25/data/calendar.csv.gz"
"1215","france","auvergne-rhone-alpes","lyon","2020-04-27","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-04-27/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-04-27/data/calendar.csv.gz"
"1216","france","auvergne-rhone-alpes","lyon","2020-03-19","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-03-19/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-03-19/data/calendar.csv.gz"
"1217","france","auvergne-rhone-alpes","lyon","2020-02-27","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-02-27/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-02-27/data/calendar.csv.gz"
"1218","france","auvergne-rhone-alpes","lyon","2020-01-26","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-01-26/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2020-01-26/data/calendar.csv.gz"
"1219","france","auvergne-rhone-alpes","lyon","2019-12-27","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-12-27/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-12-27/data/calendar.csv.gz"
"1220","france","auvergne-rhone-alpes","lyon","2019-11-26","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-11-26/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-11-26/data/calendar.csv.gz"
"1221","france","auvergne-rhone-alpes","lyon","2019-10-21","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-10-21/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-10-21/data/calendar.csv.gz"
"1222","france","auvergne-rhone-alpes","lyon","2019-09-25","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-09-25/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-09-25/data/calendar.csv.gz"
"1223","france","auvergne-rhone-alpes","lyon","2019-08-27","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-08-27/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-08-27/data/calendar.csv.gz"
"1224","france","auvergne-rhone-alpes","lyon","2019-07-17","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-07-17/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-07-17/data/calendar.csv.gz"
"1225","france","auvergne-rhone-alpes","lyon","2019-06-24","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-06-24/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-06-24/data/calendar.csv.gz"
"1226","france","auvergne-rhone-alpes","lyon","2019-05-23","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-05-23/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-05-23/data/calendar.csv.gz"
"1227","france","auvergne-rhone-alpes","lyon","2019-04-18","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-04-18/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-04-18/data/calendar.csv.gz"
"1228","france","auvergne-rhone-alpes","lyon","2019-03-15","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-03-15/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-03-15/data/calendar.csv.gz"
"1229","france","auvergne-rhone-alpes","lyon","2019-02-12","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-02-12/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-02-12/data/calendar.csv.gz"
"1230","france","auvergne-rhone-alpes","lyon","2019-01-22","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-01-22/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2019-01-22/data/calendar.csv.gz"
"1231","france","auvergne-rhone-alpes","lyon","2018-12-15","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-12-15/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-12-15/data/calendar.csv.gz"
"1232","france","auvergne-rhone-alpes","lyon","2018-11-18","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-11-18/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-11-18/data/calendar.csv.gz"
"1233","france","auvergne-rhone-alpes","lyon","2018-10-16","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-10-16/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-10-16/data/calendar.csv.gz"
"1234","france","auvergne-rhone-alpes","lyon","2018-09-15","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-09-15/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-09-15/data/calendar.csv.gz"
"1235","france","auvergne-rhone-alpes","lyon","2018-08-19","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-08-19/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-08-19/data/calendar.csv.gz"
"1236","france","auvergne-rhone-alpes","lyon","2018-07-25","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-07-25/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-07-25/data/calendar.csv.gz"
"1237","france","auvergne-rhone-alpes","lyon","2018-05-21","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-05-21/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-05-21/data/calendar.csv.gz"
"1238","france","auvergne-rhone-alpes","lyon","2018-04-17","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-04-17/data/listings.csv.gz","http://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2018-04-17/data/calendar.csv.gz"
"1239","spain","comunidad-de-madrid","madrid","2020-09-13","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-09-13/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-09-13/data/calendar.csv.gz"
"1240","spain","comunidad-de-madrid","madrid","2020-08-25","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-08-25/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-08-25/data/calendar.csv.gz"
"1241","spain","comunidad-de-madrid","madrid","2020-07-17","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-07-17/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-07-17/data/calendar.csv.gz"
"1242","spain","comunidad-de-madrid","madrid","2020-06-13","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-06-13/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-06-13/data/calendar.csv.gz"
"1243","spain","comunidad-de-madrid","madrid","2020-05-14","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-05-14/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-05-14/data/calendar.csv.gz"
"1244","spain","comunidad-de-madrid","madrid","2020-04-17","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-04-17/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-04-17/data/calendar.csv.gz"
"1245","spain","comunidad-de-madrid","madrid","2020-03-17","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-03-17/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-03-17/data/calendar.csv.gz"
"1246","spain","comunidad-de-madrid","madrid","2020-02-18","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-02-18/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-02-18/data/calendar.csv.gz"
"1247","spain","comunidad-de-madrid","madrid","2020-01-10","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-01-10/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2020-01-10/data/calendar.csv.gz"
"1248","spain","comunidad-de-madrid","madrid","2019-12-10","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-12-10/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-12-10/data/calendar.csv.gz"
"1249","spain","comunidad-de-madrid","madrid","2019-11-09","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-11-09/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-11-09/data/calendar.csv.gz"
"1250","spain","comunidad-de-madrid","madrid","2019-10-16","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-10-16/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-10-16/data/calendar.csv.gz"
"1251","spain","comunidad-de-madrid","madrid","2019-09-19","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-09-19/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-09-19/data/calendar.csv.gz"
"1252","spain","comunidad-de-madrid","madrid","2019-08-12","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-08-12/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-08-12/data/calendar.csv.gz"
"1253","spain","comunidad-de-madrid","madrid","2019-07-10","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-07-10/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-07-10/data/calendar.csv.gz"
"1254","spain","comunidad-de-madrid","madrid","2019-06-07","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-06-07/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-06-07/data/calendar.csv.gz"
"1255","spain","comunidad-de-madrid","madrid","2019-05-14","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-05-14/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-05-14/data/calendar.csv.gz"
"1256","spain","comunidad-de-madrid","madrid","2019-04-11","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-04-11/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-04-11/data/calendar.csv.gz"
"1257","spain","comunidad-de-madrid","madrid","2019-03-08","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-03-08/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-03-08/data/calendar.csv.gz"
"1258","spain","comunidad-de-madrid","madrid","2019-02-06","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-02-06/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-02-06/data/calendar.csv.gz"
"1259","spain","comunidad-de-madrid","madrid","2019-01-14","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-01-14/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2019-01-14/data/calendar.csv.gz"
"1260","spain","comunidad-de-madrid","madrid","2018-12-10","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-12-10/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-12-10/data/calendar.csv.gz"
"1261","spain","comunidad-de-madrid","madrid","2018-11-07","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-11-07/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-11-07/data/calendar.csv.gz"
"1262","spain","comunidad-de-madrid","madrid","2018-10-10","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-10-10/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-10-10/data/calendar.csv.gz"
"1263","spain","comunidad-de-madrid","madrid","2018-09-11","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-09-11/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-09-11/data/calendar.csv.gz"
"1264","spain","comunidad-de-madrid","madrid","2018-08-14","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-08-14/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-08-14/data/calendar.csv.gz"
"1265","spain","comunidad-de-madrid","madrid","2018-07-10","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-07-10/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-07-10/data/calendar.csv.gz"
"1266","spain","comunidad-de-madrid","madrid","2018-05-14","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-05-14/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-05-14/data/calendar.csv.gz"
"1267","spain","comunidad-de-madrid","madrid","2018-04-12","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-04-12/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-04-12/data/calendar.csv.gz"
"1268","spain","comunidad-de-madrid","madrid","2018-01-17","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-01-17/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2018-01-17/data/calendar.csv.gz"
"1269","spain","comunidad-de-madrid","madrid","2017-04-08","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2017-04-08/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2017-04-08/data/calendar.csv.gz"
"1270","spain","comunidad-de-madrid","madrid","2017-03-06","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2017-03-06/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2017-03-06/data/calendar.csv.gz"
"1271","spain","comunidad-de-madrid","madrid","2015-10-02","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2015-10-02/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2015-10-02/data/calendar.csv.gz"
"1272","spain","comunidad-de-madrid","madrid","2015-09-04","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2015-09-04/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2015-09-04/data/calendar.csv.gz"
"1273","spain","comunidad-de-madrid","madrid","2015-07-17","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2015-07-17/data/listings.csv.gz","http://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2015-07-17/data/calendar.csv.gz"
"1274","spain","andaluc%C3%ADa","malaga","2020-06-30","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-06-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-06-30/data/calendar.csv.gz"
"1275","spain","andaluc%C3%ADa","malaga","2020-05-31","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-05-31/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-05-31/data/calendar.csv.gz"
"1276","spain","andaluc%C3%ADa","malaga","2020-04-30","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-04-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-04-30/data/calendar.csv.gz"
"1277","spain","andaluc%C3%ADa","malaga","2020-03-26","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-03-26/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-03-26/data/calendar.csv.gz"
"1278","spain","andaluc%C3%ADa","malaga","2020-02-29","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-02-29/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-02-29/data/calendar.csv.gz"
"1279","spain","andaluc%C3%ADa","malaga","2020-01-31","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-01-31/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2020-01-31/data/calendar.csv.gz"
"1280","spain","andaluc%C3%ADa","malaga","2019-12-31","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-12-31/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-12-31/data/calendar.csv.gz"
"1281","spain","andaluc%C3%ADa","malaga","2019-11-30","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-11-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-11-30/data/calendar.csv.gz"
"1282","spain","andaluc%C3%ADa","malaga","2019-10-31","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-10-31/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-10-31/data/calendar.csv.gz"
"1283","spain","andaluc%C3%ADa","malaga","2019-09-30","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-09-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-09-30/data/calendar.csv.gz"
"1284","spain","andaluc%C3%ADa","malaga","2019-09-01","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-09-01/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-09-01/data/calendar.csv.gz"
"1285","spain","andaluc%C3%ADa","malaga","2019-07-30","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-07-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-07-30/data/calendar.csv.gz"
"1286","spain","andaluc%C3%ADa","malaga","2019-06-30","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-06-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-06-30/data/calendar.csv.gz"
"1287","spain","andaluc%C3%ADa","malaga","2019-05-30","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-05-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-05-30/data/calendar.csv.gz"
"1288","spain","andaluc%C3%ADa","malaga","2019-05-01","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-05-01/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-05-01/data/calendar.csv.gz"
"1289","spain","andaluc%C3%ADa","malaga","2019-03-31","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-03-31/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-03-31/data/calendar.csv.gz"
"1290","spain","andaluc%C3%ADa","malaga","2019-02-24","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-02-24/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-02-24/data/calendar.csv.gz"
"1291","spain","andaluc%C3%ADa","malaga","2019-01-30","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-01-30/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2019-01-30/data/calendar.csv.gz"
"1292","spain","andaluc%C3%ADa","malaga","2018-12-22","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-12-22/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-12-22/data/calendar.csv.gz"
"1293","spain","andaluc%C3%ADa","malaga","2018-11-27","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-11-27/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-11-27/data/calendar.csv.gz"
"1294","spain","andaluc%C3%ADa","malaga","2018-10-25","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-10-25/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-10-25/data/calendar.csv.gz"
"1295","spain","andaluc%C3%ADa","malaga","2018-09-29","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-09-29/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-09-29/data/calendar.csv.gz"
"1296","spain","andaluc%C3%ADa","malaga","2018-08-29","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-08-29/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-08-29/data/calendar.csv.gz"
"1297","spain","andaluc%C3%ADa","malaga","2018-07-31","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-07-31/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-07-31/data/calendar.csv.gz"
"1298","spain","andaluc%C3%ADa","malaga","2018-05-27","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-05-27/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-05-27/data/calendar.csv.gz"
"1299","spain","andaluc%C3%ADa","malaga","2018-04-22","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-04-22/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2018-04-22/data/calendar.csv.gz"
"1300","spain","andaluc%C3%ADa","malaga","2017-11-25","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2017-11-25/data/listings.csv.gz","http://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2017-11-25/data/calendar.csv.gz"
"1301","spain","islas-baleares","mallorca","2020-09-19","http://data.insideairbnb.com/spain/islas-baleares/mallorca/2020-09-19/data/listings.csv.gz","http://data.insideairbnb.com/spain/islas-baleares/mallorca/2020-09-19/data/calendar.csv.gz"
"1302","spain","islas-baleares","mallorca","2020-08-28","http://data.insideairbnb.com/spain/islas-baleares/mallorca/2020-08-28/data/listings.csv.gz","http://data.insideairbnb.com/spain/islas-baleares/mallorca/2020-08-28/data/calendar.csv.gz"
"1303","spain","islas-baleares","mallorca","2020-06-25","http://data.insideairbnb.com/spain/islas-baleares/mallorca/2020-06-25/data/listings.csv.gz","http://data.insideairbnb.com/spain/islas-baleares/mallorca/2020-06-25/data/calendar.csv.gz"
"1304","spain","islas-baleares","mallorca","2020-05-28","http://data.insideairbnb.com/spain/islas-baleares/mallorca/2020-05-28/data/listings.csv.gz","http://data.insideairbnb.com/spain/islas-baleares/mallorca/2020-05-28/data/calendar.csv.gz"
"1305","spain","islas-baleares","mallorca","2020-04-23","http://data.insideairbnb.com/spain/islas-baleares/mallorca/2020-04-23/data/listings.csv.gz","http://data.insideairbnb.com/spain/islas-baleares/mallorca/2020-04-23/data/calendar.csv.gz"
